index,comment_time,movie_id,human_label,content
231,2011-02-26 09:24:18,3637237,2,".做自己是一道光，照得见希望，也被会灼伤。--Plus。里面的一句台词让我颇受触动大概是说“你就该独自一人，就像其他所有只关心自己的人一样。”_x000D_
轻喜剧"
232,2015-01-10 04:46:53,26257313,2,故事不够高明，但是小桥段戳我点~ 除了时不时在我脑内乱入的last Christmas I gave you my heart LOL……
233,2012-09-21 23:46:03,10441161,2,thumb!
234,2018-02-05 23:13:18,1293839,2,赫本太美了，醉酒那又很娇憨，很流行的爱情故事，但是就是抑制不住的动容
235,2019-07-29 00:48:07,2983391,2,两条线。老人早生死志，朋友暗中谋财害命。活着，死了。什么是死，什么是活——老人身旁的少女，安排一切的妈妈桑，老人自己。老人自己最后大概是幸福的。
236,2018-10-30 22:12:53,5209742,1,IDF2018 国美南山 国美礼堂。
237,2017-03-29 12:52:53,25911452,2,我会给五分 对于我来说特别好看! 每一句都讲到心坎里
238,2016-04-20 00:24:52,2141784,1,哈哈哈革命小将～戈达尔
239,2016-12-24 01:22:21,25855951,0,勉强两分。编和导都糟糕，一家四口三个聋子，主线女儿唱歌自我实现，副线聋爹竞选镇长，副线没什么意义，一群人听一个聋子演讲也是够扯。女主则十足文艺青年，唱歌需要别人一路哄着伺候着。剧本乱七八糟，一家人不舍得女儿去巴黎也能扯三四场戏，全片一堆这种废戏，因为压根就没什么主题，也不探索什么
240,2011-01-12 01:26:11,1292345,2,太美丽 怎么忍心少一颗星
241,2011-09-26 06:31:09,6006607,1,此剧就是靠熟女木村阿姨支撑起来了啊. 可惜前面两部稻森泉和泽口靖子主演的SP无缘一见了.
242,2016-12-03 17:11:33,26356584,1,我的青春里没有暗恋我的，更没有强奸。只有数不清的王后雄，翻不完的黄冈！！
243,2012-09-11 07:33:11,1307413,1,通过时光机器回到82年前拯救世界 里面的外星人好似E.T  结尾亮点 4星 合集00010
244,2015-11-23 22:48:39,3074506,2,不错，实实在在地叙事的一部电影。
245,2015-10-04 23:20:25,25955491,2,经典话剧，剧情方面真精彩，巧合比较多，谁让这是话剧呢，因此产生的感染力也是加倍而有力的
246,2012-08-31 21:01:41,5332272,1,莫名其妙地把片尾曲看完了
247,2016-03-03 21:20:06,25918682,0,哈哈哈哈，一看最近的评论，都是cctv6的受害者
248,2017-09-30 16:22:58,1302160,2,有些段子让我爆笑。很有时代感的配乐和对话。
249,2019-05-04 14:51:12,1293412,1,巴迪是条好狗那也不能让他上场比赛啊
250,2014-02-09 09:59:10,6284748,2,哈哈，这个电影可以看。
251,2018-09-05 02:53:20,25703403,1,已收录
252,2015-12-23 19:59:54,25881247,2,非常老套的故事，女主没写好故事有点散前半有点虚张声势。法律无法生存的混乱边境里被复仇吞噬的一群警察和罪人，无辜正义小女警被利用。镜头和配乐都很风格化。女主部分戏份节奏变慢，男主部分则混乱而快速，伏笔也埋得很犀利。够老套够带劲儿。deltoro真不是一般帅刻画了一个恶魔
253,2011-01-21 14:01:01,2129042,2,最后一刻太阳升起来的时候，此前一直压抑的情感被完全释放出来了。两位主人公并不是传统意义上的英雄，他们只是利用了前人所做的努力和一些机遇就看到了未来。我们离那天还有多远？
254,2018-08-10 18:20:30,30192385,0,首先，女主的声音毫无起伏，不管遇到任何事，不说演技，声音毫无生气。反正我看不懂这片子，特别是结尾，想要表达什么？？？
255,2013-01-30 15:05:11,1300932,2,女主角很~~~美~~~~故事讲得荡气回肠！好看。只是有一点儿搞笑的是这里头越南人和自己人说话就是用着流利的英语……和外国人一说就变成带着越南味儿的英语了…………别扭得很…………
256,2011-07-06 17:34:41,5273312,2,最爱Episode2：baker attack 。眯眯眼还是很二。就知道吃的家伙。像我吗？
257,2015-09-17 13:43:27,22994771,0,就内衣那段还能看
258,2010-04-26 02:42:51,4304344,1,Vaudeville artificiellement intello avec un Louis Garrel qui le rend irregardable...Ennuyeux à mort et décevant. 
259,2012-02-25 04:00:58,1828002,2,"槽点密密麻麻的我都瞎了，最后那只为男主量身定做的XXXXXL killer condom出现时我情不自禁的流下两行热泪。真是好带感啊虽然男性看这片会有深深的阴影吧....最后的“kiss me, cop""好感人其实这真的只是个纯爱故事啊～"
260,2017-04-26 11:50:58,1292965,2,处女长片拍成这样很厉害了。选角现在看来星光熠熠，Julianne Moore不必说，Marl Wahlberg将刺头青角色与自己合二为一，Hoffman的小gay角色相当动人，表演上稍微弱一点的可能是Heather Graham的滑轮女，美是美的，角色设置也让人过目不忘，但她演的毫无波澜，缺乏层次，这么她的发展后劲最差也说得过去
261,2018-03-30 11:17:00,2237848,2,很所细节都有交代。从结构上来说还是不错的。至于情节，不能太较真。
262,2014-12-29 16:41:46,2151923,1,有豆油说CCTV谁这么控萨，咋播了他这么多片片。。。。这是看脸的年代，提这种脑残问题。
263,2009-11-20 10:08:27,1300567,1,"everything that rises_x000D_
"
264,2014-05-02 15:05:29,1293733,1,失去另一半的兩半成為彼此的另一半，共同腐化卻不得善終
265,2015-10-22 13:29:39,26384363,0,一直快进，我都不忍心松手
266,2011-06-19 02:15:19,1301811,2,"电影看完了，眼泪没有流下来，静静地流水带走了那孤独的鞋，空空的字幕牵引出撩人的音乐，一段纯洁的友谊怎堪那轻浮的泪水去诉说，只轻声的问一句:""在天国可好？"""
267,2018-08-07 00:28:26,27026510,1,没太觉得和萨弗迪兄弟有多少联系…
268,2019-02-13 10:14:50,30359201,2,挺好看的，最后煽情的部分看哭了。。。导演融合了摩托车司机这个泰国特色，笑点足，感情线也顺畅。(冲着小雨来看的，生肉)
269,2011-09-26 15:40:16,6858722,1,老罗也是老男孩
270,2015-01-28 16:17:17,5152976,0,坑爹
271,2016-03-01 10:02:12,26656462,1,本以为是鬼片，没想到是一部抗日片，全国上下一盘棋，僵尸也得抗日啊！
272,2018-06-08 14:21:30,1932573,1,整个故事发生在一夜之间，所有的场景都是黑色的，恶搞到家了，里头的每一个人都是疯狂的，do姐很美~
273,2014-06-15 12:09:35,7003297,0,天啦 这个是什么烂片，整部电影没有两个是专业的演员，各种生硬，无聊透顶的剧情，无力吐槽了……
274,2019-08-28 11:47:03,10755367,1,"still life , still alive"
275,2013-02-13 10:17:52,6886462,1,好好好恐怖。。吓尿了。。
276,2019-01-09 21:26:22,24857827,0,關楚耀那一段 簡直太狗血了，這編劇腦洞夠大。香港電影沒落如此，想表達的東西不少，香港人自從回歸后，就缺少安全感，還有香港人對祖國大陸人的抵觸，這片主要是想說這個，無病呻吟的感覺，疲軟無力。又加了三段狗血之戀，拍的太差了。
277,2017-09-16 21:45:16,3143647,1,嘿—————诶！—————
278,2018-02-11 11:07:16,25832725,2,我觉得好的电影分两种，一种是手法上好，一种是思想上好。很明显，钟摆人生属于前者，很感人的故事……大约是七张纸巾那么感人吧……我真的很想说，绪形咲那怕是嫁给一头猪都活的比现在好吧……绪形咲最终还是没有穿上蕾丝婚纱。emmmm渴望了一辈子……妈耶，这个电影告诉我还是单身好……哈哈哈哈哈嗝
279,2014-02-25 11:02:36,1782224,2,记得当年很受震动，还特意去查了te amo这个词，且一直记到现在。
280,2010-08-12 22:49:17,3034445,1,梦想真是个好东西，可惜自己的不知道丢到哪里去了。女主光滑的肚皮和紧实的小蛮腰很美很舒服。扎克很养眼。伊丝玛汗的爱情很唏嘘。友情和师生情很温暖。故事很励志。“莫在倦时退场，力量来自渴望。”
281,2014-04-06 18:28:28,3607042,2,老福之所以这么受人喜欢是因为他本质上是一位有极强好奇心的玩童。
282,2014-01-14 20:00:29,10766178,0,我操你妈.....
283,2019-04-14 20:00:49,1294726,1,好莱坞惊悚片？不，是发生在好莱坞的惊悚片。
284,2013-01-14 13:07:49,6521877,1,就让它留在2011吧.....
285,2014-10-07 17:46:01,2065132,1,it's turn me on.我一直以為她是賣弄性感的艷麗花蝴蝶，23歲的Mariah Carey竟然這麼清純可人。
286,2013-07-11 17:15:32,10572779,1,囧叔还是走喜剧路线吧...
287,2017-06-10 20:32:49,26661823,1,"要是没有弹幕我都看不下去了。。。
僵尸打扮的很喜感"
288,2012-09-26 20:38:06,6712916,0,NB的字幕组把这电影编程一坨狗屎
289,2017-01-07 21:01:09,26928378,2,一部好的电影给人的思考，才是电影的价值所在。而这部电影对于大学生来说，最大的意义就在于激励。
290,2017-12-21 02:23:09,6310114,0,神片 ，负分滚粗 。不能原谅导演和编剧 无论是否是处女座还是有苦衷去拍的 。 可以原谅摄影。
291,2008-12-12 00:55:43,1964707,0,那是相当~~~~地一般
292,2016-01-07 10:44:27,25913617,1,凯奇大叔转行政客不太习惯
293,2013-08-02 23:30:41,10774666,1,fuck the bankers!!!
294,2008-08-08 19:39:42,1777620,0,重拍版更卡通 效果更差 虽然透露了很多细节 但是效果反而不太好 没有悬念 没有恐怖 没有敬畏
295,2019-02-08 02:48:06,3059211,1,小时候的冒险挺有意思的
296,2014-09-12 00:29:34,3287804,1,久久不能回神，压抑的主题。不介意气氛的话，一切都好。
297,2016-10-08 23:08:46,25700838,0,这电影讲了啥，看完了都不知道，尼玛那就能好上了？
298,2017-12-12 19:59:56,26872505,1,题材已经很老套了。可看的是妹子的颜值。导演拍得太克制了，该拍的都没拍出来。
299,2019-03-30 19:08:27,1292948,2,Terry Gilliam 八零年代的作品充滿奇思妙想，真棒！尤其結局特別好！上帝的飛天巨頭「把地圖還來」，明顯影響了《膽小狗英雄》其中一集。他沒能去執導《哈利波特》，真的可惜。
300,2018-10-08 21:02:49,27146634,0,导演个人的意淫故事
301,2013-09-10 03:58:11,20445145,2,这电影是在我们学校，武汉枫叶国际学校拍的！如今我已经远在美国了，但当时的拍摄场景还历历在目！好怀恋啊！
302,2016-09-24 17:43:17,3072985,2,兩次跟蹤的大戲讓人震撼，第一次黑板前講解與實戰拍攝交叉剪輯，第二次陳sir在總部「狗仔隊」在各個地點stand by，隨著目標的變化隨時變更策略，眼花撩亂。結尾突然血腥過後的戛然而止，真的會絕望於主角在這無法改變的圈子中永遠沈淪。也許死在破除怪圈的過程中是唯一能被接受的結局吧。
303,2019-09-05 20:53:16,25944273,0,这么抓马的历史人物却拍的如此沉闷
304,2018-10-22 05:08:59,1293061,1,idea不错 但是完成的比较粗糙 Karloff很棒
305,2013-11-06 10:20:54,3718273,1,就是场在夜店开的CA演唱会
306,2018-03-25 13:47:15,1427039,1,看到红白玫瑰之论的时候才真正为克莱尔伤心。真的是傻姑娘，她一早就预见了两人的结局，所做的事情只是归还订婚戒指希望对方考虑清楚，最坏的决定也不过是对自我的放弃。渣男，看一次骂一次，气死我了。凶手蛮好猜的，那封信的指向性太明确了，而且形迹也太可疑了一点。
307,2014-06-01 19:51:07,1295838,1,对于一部惊悚片，影片的节奏有些慢。
308,2010-09-05 15:10:15,1303897,1,玛丽·莱姆伯特在挑战男人的恐怖片！仿佛是少女的梦魇的无限放大，在酷热的午后我被惊出一身冷汗。
309,2015-12-03 23:16:44,22277629,0,被海报骗了
310,2011-06-22 10:42:16,1305852,2,邪恶力量的Jensen哥哥又一精彩演出
311,2010-09-23 12:24:22,1305066,2,笑点不多啊，还可以，一般~~
312,2017-05-10 04:37:34,1848300,2,特别喜欢第一个故事，拍得行云流水一气呵成；第二个故事生动幽默；第三个相对比较无感，但海滩的空旷场景是难得一见的Ophüls非“巴洛克式”布景，最后一幕简直像现代舞台剧一般（仿佛后来的费里尼会拍出的镜头）。更觉得，Ophüls是一位披着古典外衣的现代主义者。
313,2016-05-15 16:54:36,26051524,1,2 一潭死水，看腻女疯子谈恋爱的故事了，每次发疯就开始跑，别人都懒得追你了好嘛！歌迪亚马上就可以接班于佩尔加冕“戛纳毒瘤”。
314,2017-08-12 21:31:38,1796232,2,很甜
315,2010-08-17 12:09:11,3832852,0,拉到吧，这电影还2008年。
316,2012-07-17 14:37:41,1776198,1,他就是那个他
317,2010-07-22 22:40:59,1297229,2,我爱聪明的男人~~
318,2012-11-20 12:58:12,11506895,1,男猪有银他妈的气质
319,2019-08-08 22:39:47,6829652,2,桂纶镁啊桂纶镁，少年气果然最美。
320,2017-07-06 17:48:44,1962621,1,开头的那段近10分钟在人脑袋里与钱行警部追逐的片段是特么用来凑时间的？？？？100分钟的电影这一桥段完全可以演绎90分钟！！
321,2014-02-19 10:02:39,10604596,1,额。想找点儿关于sherlock的信息，谁知道他们聊绅士联盟更多一些。。。原来白教堂血案里的专家老头比麦哥还小一届，长得也太着急了。。。
322,2010-01-29 15:14:17,1421847,1,这个够诡异
323,2016-09-30 17:41:52,26874582,1,小时的回忆，可是和电影不一样了
324,2012-07-23 12:32:36,3075937,2,短篇很有魅力呀，最喜欢爷爷的油灯！
325,2018-05-15 21:28:55,5299006,2,棒球比赛也是韩国国民心态吧，先天不足，后天极其努力，痛恨怜悯，败亦光荣。拼搏的少年们真美好呀～
326,2011-05-16 08:45:42,3182426,1,为了你，我愿意做的更好~
327,2008-12-30 12:37:12,1436870,1,一部比一部更血腥
328,2014-08-09 11:58:13,20451334,1,碟仙占领了中国恐怖片元素市场啊这是
329,2017-02-02 18:35:48,2070464,2,靖哥哥和蓉儿…纪实风格让人痛到哭不出来
330,2013-09-17 09:05:49,1307534,0,唔知讲乜
331,2012-01-28 13:33:05,2033097,1,Predictable.
332,2017-05-29 13:09:44,5294292,2,Roy❤️
333,2012-01-22 15:08:24,1892525,2,因为这部喜欢约翰库萨克!
334,2016-06-06 11:40:03,1841904,1,女人被物化，被拥有被泄愤，被拿来养老过生活，被拯救被带毒品。好人变坏和坏人变好，也可以是一个人的两面，或过去相对现在，纯真对自私，最后蛮以为逃过一死，却戛然而止。那出路是什么？
335,2018-05-06 01:10:00,26657143,1,屋顶告白
336,2011-01-27 14:06:27,5364958,1,花與舞
337,2011-04-06 19:40:23,3888584,2,还不错，所谓的指挥也太不专业。
338,2012-05-09 02:47:48,10566003,0,真想给零星- -...事实证明被海报和片名骗了...
339,2012-10-06 09:41:46,10828426,0,太一般了，跟那赤裸特工没法比啊
340,2018-07-30 19:26:51,5041518,2,#B+  For gods sake你们俩就不能干柴烈火的碰撞么，让人干焦急。真是个傻白甜的时代，纯纯的恋爱简直让人全程都在姨母笑。穿插的琴乐妙到令人无法呼吸，对纯真年代的英音完全没有抵抗力惹。Billy Howle和Evan Peters是亲兄弟吗，有些角度真是傻傻分不清楚，像只兔子
341,2014-06-11 22:28:17,6080840,2,泪溅五尺
342,2011-08-12 00:01:26,6519514,1,这是怎么回事儿？
343,2017-05-13 12:50:48,1300470,1,1
344,2013-09-30 14:24:17,1449328,1,日本的动画，不像动画
345,2018-01-11 19:22:33,26290642,0,男主演技让人不忍直视了，呵呵，菩萨都知道我难过
346,2019-08-30 16:07:00,1291574,1,你知道吗，我们都一定会长大，也许会渐渐有各自的生活。但是，我不想最错过的，是和可以你在一起的这一刻。
347,2016-09-12 23:34:18,26771140,0,"boring, isn't it?"
348,2010-09-20 23:53:06,1294555,2,喜爱80年代末的美国，复古车，黑色雷朋，鲜艳大格子，粗线毛衣。
349,2012-07-31 09:50:48,3626439,2,日美关系隐喻在情爱中，还真是纠结
350,2018-09-08 09:25:16,26241402,1,残片。内容是对于“中国抗战”的完全正面宣传片😂，很多好笑的地方（可能是以现今的角度来说的好笑），比如配乐，比如举止…后半部分的缺失真的太可惜了…
351,2014-07-04 14:54:44,1307677,1,题材还行，可是剧本瞎了
352,2019-08-22 10:49:24,27600925,1,“一个国家如果没有了知识分子，这个国家岂非成了蠢蛋。”“出演电影《埃米尔》的小演员们中，只有两个在战争中幸免。”文学、知识可以改变人的一生。在战争中，永远没有赢家。前一小时精彩得不要不要的，后半小时好像拍摄经费不够了……
353,2013-06-19 08:45:42,2274323,1,澳大利亚拍成这样算不错了。
354,2019-08-05 17:35:16,5295610,2,"一些剧情没有书里描绘的好
但是感动我的是后面  拍摄小豆岛的故事。   "
355,2013-07-22 22:45:53,24869415,1,确确实实的火爆爆米花动作片。
356,2016-01-27 16:51:38,3317062,2,"别具风味的冷门黑色电影。1.琼·芳登的表演入木三分，娇美纤弱、性感魅惑与蛇蝎心肠兼具，这也是她首次转变戏路。2.剧情不新颖但情节紧凑，毫无冷场。3.低调高反差光影赏心悦目，伦勃朗布光，惊悚配乐令人难忘。4.游艇上的停电与幽会,引诱未果,这段拍得赞。5.座钟内藏包,老式电梯杀人桥段。（8.0/10）"
357,2019-09-03 00:32:49,26725678,1,西方国家的人民就是见少了世面，也不打听打听俺国老大哥是怎么watching us的
358,2013-02-15 21:47:59,1305619,1,改个名字或许更好，就叫“爱惜生命 远离混蛋”或“混蛋只配孤独终老”。
359,2012-05-17 22:09:31,4894066,2,不得不说，还是曾经的漫看起来更用心，现在已经很少有能靠对白和语言就可以感动一切构架一切的了。六年前看得是漫画，对白印象很深。虽然CV都很本命，但还是对漫画更留恋。外传的结局很虐，却是我喜欢的。阳光照进来了，悟空你不再孤单了。
360,2015-12-31 23:47:49,1298042,1,magnet:?xt=urn:btih:9F7FE207258243C0C9F1054392F274F7BDBB1DFC&dn=Barfly-1987-1080p-BluRay-x264-DTS-FGT
361,2006-06-18 20:01:35,1475197,1,"又名: 火影忍者：雪姬忍法帖_x000D_
_x000D_
导演: Tensai Okamura_x000D_
主演: Kazuhiko Inoue(voice) / Yûko Kaida(voice) / Chie Nakamura(voice)_x000D_
_x000D_
制片国家/地区: Japan_x000D_
上映年度: 2004_x000D_
语言: Japanese_x000D_
imdb链接: tt0476680_x000D_
_x000D_
"
362,2010-09-20 23:05:47,1292840,1,宽容源于对人性弱点的体察和怜悯。对一部黑白片来说，很开明前卫，但看到出轨的老爸义正言辞的为自己的欲望辩护教训女儿还是被囧到了，感觉很微妙啊。
363,2018-05-18 21:25:28,26890949,2,我的妈呀，钟奕儿，五星！
364,2019-09-05 08:49:58,3321892,2,谁能想到我大一的时候才把这部电影看了呢，所有奥特曼中最喜欢迪迦了，最帅也最善良。
365,2012-11-26 22:59:37,3195496,1,终于看全三部曲了
366,2011-04-17 20:02:06,1298308,2,一千年前 罗马人战后凯旋而归 享受喧闹巡游的荣耀 其中的号角手乐师及怪兽 全来自被征服的国土 木头车盛满掳掠得来的金银珠宝 胜利者坐在敞篷的马车上 囚犯系着铁链在他面前步过 他的儿子穿上白袍 骑在马背上 奴隶站在胜利者背后拿着皇冠 在他耳边低诉... 一切荣耀尽化云烟...
367,2010-11-15 21:11:57,4711195,0,雖然很喜歡大嘴但的確這片有點爛
368,2013-03-14 16:42:53,10487203,0,不能再肯定的是，电影预算都花在海报上了
369,2017-08-06 19:45:05,1302238,2,“白菜可以晒成菜干，菜干就永远是菜干。”笑中带泪的家庭生活片，被忽视的好电影，80年代的港片可得了啊！“这是我第二次两岁”、“不能让老一辈送晚辈，等我先转身离开…” 我们有勇气活到老，却没有能力宝刀未老。
370,2019-08-30 18:17:39,1309088,2,结局还算不错，这种电影，结局一般就剩一两个。
371,2019-04-11 19:11:51,1382621,2,201904谁能够拯救，谁能被拯救。你我皆如那头鲸，搁浅窒息，生命之石被掷入命运的深渊，被吞噬过程之中的寂寞与空虚，绝望者的独白，独白之后更绝望。我很喜欢。
372,2018-09-07 13:25:01,1422244,2,还算可以了
373,2011-06-19 00:16:45,1309071,2,Norton全剧不脱面具气场依然强大到无人能敌～还喜欢Bloom和大眼睛的邦女郎～
374,2016-01-23 23:32:06,25887846,0,妈的，超长肥皂剧
375,2017-08-17 19:41:30,14072900,1,我自己开了个公众号：孤独地穿越白天黑夜的飞行员
376,2018-03-19 23:40:09,26101285,0,我不知道豆瓣是否还客观，如果客观的话，请把我的评论让观众看到。我要说的就一句话，看完了你不骂娘，私聊我领红包！这是我看过最垃圾的电影之一！垃圾中的战斗机，我真不记得上次看到这么垃圾的电影是什么时候了，剧本谁写的？我初中的时候都比这个剧本强，我真是草了狗了来看，特意注册个豆瓣评论下
377,2019-03-28 16:35:36,26730826,2,演的好
378,2011-09-30 13:31:09,1306464,2,二班同学只来了9个人哦 ~  配乐很赞
379,2016-02-12 10:49:08,26724840,2,规模小，地气足，这才是想看的春晚。
380,2019-04-04 19:51:07,26691373,1,喜欢您
381,2019-03-09 02:24:53,4058933,2,飞机上跟芭芭拉史翠珊版本一起看的，更喜欢这个版本，狗狗好可爱
382,2009-12-04 00:56:09,3842666,1,entropy entertainment 德语版为什么是这个电影名
383,2012-02-28 21:24:00,1300256,2,喜欢
384,2017-03-12 11:35:40,26629328,0,不是不喜欢草根演员，而是演技尴尬
385,2017-05-14 21:05:22,3176141,2,我真是爱死这画风了，还有这配乐兼具女性的柔美与刚毅~
386,2018-01-19 08:10:13,1935739,1,Media Resources Center的DVD。影像上流淌着欲望和动能，多种不同的转场方式。
387,2018-12-09 10:54:59,5298994,2,应该是系列剧场版剧情最强的一部
388,2019-07-17 20:30:28,3431802,2,意料之外的不错 很合格的剧情片 虽然俗套但又带着真诚 节奏和主线抓的非常好 人物很多 并且主角还是一只狗 其实还挺容易拍瞎的 因为支线太多 但导演完全没这个问题 所以故事吸引力很足 这点非常成功 只是女主的演技真的有点辣鸡
389,2019-07-31 23:03:03,1298134,2,经典的枪战，纪念碑谷。
390,2019-07-07 14:43:52,4851900,1,孔侑怎样看都好看
391,2018-04-26 22:35:09,1292646,2,江湖黑帮俗套片的极致大概就是这样了。仅次于《愤怒的公牛》的我最喜欢的好莱坞电影开场。阿尔帕西诺又奉献了一次恐怕德尼罗也无法替代的表演（虽然我经常认为他俩一个刘德华一个梁朝伟）。还有就是怎么会想出“情枭的黎明”这么美的译名，和德帕尔马的运镜一样美。
392,2015-10-18 12:17:57,26453082,0,史上最烂啊.....简直了.......
393,2014-09-06 22:24:28,1295889,2,是不是因为我的愤怒、颓废和炽热比较多，所以才总是这样理解和热爱愤怒的人？呵，满心的幼稚，直溢出的血味。。向死而生，不顾一切。。
394,2016-10-18 13:04:44,26730547,1,"BGM太可怕、、、像是美国什么圣诞主题会说话的小狗电影会用的音乐.加濑亮旁白真好听啊,霓虹演员这么讨喜勒.一方水土养育一方人,能拍出动物收养站的工作常态,是因为这个国家有保护/收养流浪动物的意识."
395,2019-08-09 22:56:54,26887898,0,电影怎么说呢？感觉乱七八糟的，就像业余电影爱好者拍摄出来的，剧本都没有写好的那种，影片内容让我感觉用40分钟就可以讲完了，唯一亮点是女主角或者说女演员她真的合适这个角色，可惜没有好的制作团队和好的剧本，
396,2016-01-23 00:00:46,26348798,0,作为主打推理元素的本片，本片的推理漏洞之多我真是怀疑编剧的脑子是不是有病啊。霍建华没这个分饰两角的能力就别揽这个瓷器活。支线拖拖拉拉，没有卵用，存在感还特别弱，麦咏麟是拍了些屎啊。
397,2019-06-17 23:10:47,6101728,2,治愈捏！寂寞了请一定要说出来！哈哈
398,2018-03-08 01:57:23,4095296,1,像《美国牧歌》一样，幸福健康的中产家庭里莫名其妙的作逼熊孩子，害得父亲痛不欲生。要不是我亲眼见过这种可悲的脑残女人，大概都不相信会有这种事。
399,2019-07-06 13:09:06,1297150,0,三部中最差的一部，明明打着少年的旗号却在主线上与成长主题脱离开，丹尼尔反而成了宫城的陪衬，这就导致了最后结尾的生硬和刻意
400,2014-11-07 16:10:46,23059809,0,情节实在是有点不知所云，对于那位老爷爷的动机实在是没想明白
401,2019-07-22 23:13:35,27186348,2,春潮，太喜欢最后结尾的设置了。盲人播放音响，郝蕾闭着眼听海洋的声音。不知从何而来的溪流，沿着漫无目的的途径不断蔓延，扩散，前进，但不知道去往何方。比起血观音更加强烈的剧情，三个女人的家庭，情绪就这样潮起潮落，此起彼伏。
402,2011-09-03 01:35:51,1298976,1,没看懂，那个怪物是啥啊？！
403,2017-02-03 22:19:22,1292576,1,其实并没有觉得比第一部差多少，至少前半部分还是非常不错的，不过后半部分确实明显感觉到了乏力，男女主角的爱情相比第一部也变得不那么动人了。但总的来说歌曲我还是挺喜欢的，给个七分吧。詹姆斯肯恩真的太帅太迷人了一直注意着他，芭芭拉还是那个芭芭拉，歌曲演绎相当精彩
404,2019-04-01 21:34:50,1905790,2,最后的台词挺牛——“要去哪？”“开50块钱的，开就行了。”
405,2014-03-30 10:24:57,24754046,1,我给你4500 你艹一下我老婆好不好
406,2011-12-01 19:58:56,1308582,2,愛死這對老頭老太了一個搞斯人一個趟得住。放著年輕有爲帥doc不要盯上个鑽石王老五自作自受。一個歇斯底里一個心梗。雪中巴黎慶生。A woman to love戯中戯好笑。喜歡導演風格。
407,2015-03-10 22:59:36,10553116,1,看着rose那场戏的DTT (´°̥̥̥̥̥̥̥̥ω°̥̥̥̥̥̥̥̥｀)
408,2013-06-26 22:13:39,2335309,2,故事满好的。。。
409,2012-10-01 14:09:05,1301105,0,我去 满满全是吐槽点 一开始我还默默记下 到后来已经超过我所能承担的负荷 好累好无力 把其中穿插的照片挑出来都比这电影有点意思 最后那段的摄影有点张国师的意思 这绝对是黑色幽默 噗…… 
410,2018-06-04 21:01:57,26979209,1,在跑步机上用坡度9速度1缓慢的看完结尾，在心里铺垫了半天美国电影就可以做到不死人英雄结尾，结果还是不行，就一定要死人才好。  去天堂看看他们吧。
411,2017-04-10 10:33:43,1291839,2,未来都市的设计跟三十年后的任何科幻片比都没在输的
412,2019-07-28 23:16:21,1294699,2,终于看到这部电影了，充满黑色幽默的公路犯罪片，那会儿服装发型都很真复古，剧情也讨喜，硬汉又温情，笑死了“watch out Marvin！”
413,2011-02-16 19:29:48,1307106,1,从人情上讲，2有些破绽，也把1的故事搞复杂，让人觉得1有些事情不合逻辑了。其他都还是很完美的。但是大部分电影都不可能有无间道1那么好看，主要原因是无间道1，正反两线的对碰，太完美。暗战1是其次，但也只有无间道1七成水平而已
414,2019-06-29 09:44:10,33392019,1,脱口秀电影，英文不好的基本没什么看的必要，蠢萌风格的短片
415,2016-02-09 14:03:07,26184109,2,作为画面控。已经足够了，认识新女神：安慧媛！摄影和录音室的胜利！只有侯孝贤才能这么隐忍！我觉得没有对白的原因是根本父女两跟外界就语言不通！ps：一开始的飞机没有翅膀！
416,2010-04-06 03:16:18,1300305,1,太空僵尸片，我第一次在电影上看到ESA
417,2011-12-04 13:48:17,3210963,2,有意思。
418,2019-05-09 19:31:11,1303910,2,好玩
419,2019-07-23 08:21:35,1958063,0,补一个初中观影战绩，标准美式弱智儿童片，迪士尼出品，成人不易。
420,2007-02-15 22:24:21,1496478,1,"那么那么像法国的影像~~_x000D_
Rita的扮演者Yelena Yakovleva有点像Sophie Marceau "
421,2017-05-17 10:33:09,26823816,2,虽然画面太像AV风格了 不过剧情还是不错 人物刻画稍微用力过猛 但能体现出那种在困境面前 从自卑自闭到自强不息的精神 对于日本社会对残疾人的态度与帮助也是正面的描写 具有很强的正能量
422,2010-06-25 14:58:36,4824966,1,太冷了、、、、、、
423,2014-06-18 11:28:18,3624827,0,要承载（展现）的东西太多（而且是“负责”展示的东西），结果一点都不深刻。下面的评论已经说出了真相了
424,2016-12-29 20:59:41,1301117,1,古典阴郁
425,2010-12-14 21:28:05,4067285,2,结尾开始变得有意思了
426,2019-06-14 17:42:58,3072185,0,不好笑
427,2006-11-14 15:33:16,1308120,0,不如1
428,2018-05-04 10:13:51,27114911,0,捡了芝麻丢了西瓜，抛弃故事专精技术，只做了三部动画，就奢望比肩皮克斯，这才是霸道总裁的黄粱一梦
429,2013-10-13 21:19:05,1297863,2,92年的作品，那么好。片中连龙套都演的那么到位。结尾果然出现我大幂幂的小时候，仨小辫儿。还有，导演居然是陈嘉上！我有多后知后觉，拍《画皮》的陈嘉上？！而且导演还娶了片里面我觉得最美的小翠当老婆。生了俩娃又离了婚。啧啧。。。
430,2018-01-09 03:12:16,1300439,2,按照芬奇的讲法，犯罪形态的变化是对一个变态的社会机制的首要表现，社会机制同时也牵制和影响着侦破。连环杀手的故事那么引人入胜不总是因为猎奇心。
431,2012-02-28 16:44:11,3012819,1,儿童电影还算挺可以的，只是中间发展不大美，大人来看自然很不满足的。
